nome_site;usuario;cidade;uf;categoria;tags;categoria_imovel;status_imovel;contato;data_periodo_eua;url;card_nome;card_localizacao;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_primeiro_scraper_eua_timestamp;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_ultimo_scraper_eua_timestamp;data_periodo_eua_timestamp
"Novo Lar";imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/chacara;CHACARA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Chácara no Setor Pantanal Oportunidade Única!<br/>Localização: Rua Tamanduá, nº 21 - Setor Pantanal<br/>Área total: 3.000 m²<br/>Casa aconchegante:<br/>3 quartos<br/>1 banheiro<br/>Cozinha americana<br/>Toda no blindex e forrada<br/>Infraestrutura completa:<br/>Quadra de areia<br/>Canil<br/>Galinheiro<br/>Horta e pomar<br/>Ideal para quem busca lazer, espaço e contato com a natureza.<br/>Valor: R$ 250.000,00<br/>Entre em contato e agende uma visita.<br/>(38) 9.9940-2292";250000;img_25566a019282f6d35f3a52e059392076.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/77535603;"Novo Lar Imobiliária";img_b4e90a4e2e297c85ed655688338bd606.jpg;"chácara no setor pantanal oportunidade única! localização: rua tamanduá, nº 21 - setor pantanal área total: 3.000 m² casa aconchegante: 3 quartos 1 banheiro cozinha americana toda no blindex e forrada infraestrutura completa: quadra de areia canil galinheiro horta e pomar ideal para quem busca lazer, espaço e contato com a natureza. valor: r$ 250.000,00 entre em contato e agende uma visita. (38) 9.9940-2292";ok;img_3969a43d1f174064691f7f1f80bcbdf6.jpg,img_6110b1605bf85109a0f6bc1a6bc49e4e.jpg,img_c5c40b2c0e146fe52e063185df61fd56.jpg,img_f26bf3fe90a3e0d85db8735fadba261a.jpg,img_32556d053f85dd7cbc82ecb378339d5f.jpg,img_ef517bef3fd582bd98d8ed03c2e905b6.jpg,img_8c48590499cfdc3efe7fcc80762e6233.jpg,img_95562a68268f46840061354ab8fe41d3.jpg,img_e7009fa4bb19888214706b95786c5da4.jpg,img_e1680d3f602d68b882a5d7c1cde8da7f.jpg;"11/06/2026 17:30:44";"2026-06-11 17:30:44";1781209844;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/chacara;CHACARA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>ende-se: Chácara com casa<br/>? Localização: Park Areia, a 7 km do centro da cidade e 1,2 km de estrada de terra.<br/>? Tamanho: 1.500 m² de terreno.<br/>? Infraestrutura:<br/>? Energia elétrica.<br/>? Abastecimento de água (SAAE).<br/>? Poço artesiano.<br/>Detalhes da casa:<br/>? Área construída: 170 m².<br/>? Cômodos:<br/>? 3 quartos (sendo 1 suíte com closet).<br/>? Sala e cozinha americana.<br/>? Copa.<br/>? Banheiro social.<br/>? Banheiro externo na área de lazer.<br/>? Piso em cerâmica em toda a casa.<br/>? Área externa ampla ao redor da casa.<br/>Valor: R$ 250.000 (quitada).<br/>Aceita como parte do pagamento:<br/>? Gado.<br/>? Carro popular.<br/>Contatos: 38 9879-9441";250000;img_1f756169a588c47ed1ac28c863763e35.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76153389;"Novo Lar Imobiliária";img_f7fcc2afe27f10c0e82df46453f6630c.jpg;"ende-se: chácara com casa ? localização: park areia, a 7 km do centro da cidade e 1,2 km de estrada de terra. ? tamanho: 1.500 m² de terreno. ? infraestrutura: ? energia elétrica. ? abastecimento de água (saae). ? poço artesiano. detalhes da casa: ? área construída: 170 m². ? cômodos: ? 3 quartos (sendo 1 suíte com closet). ? sala e cozinha americana. ? copa. ? banheiro social. ? banheiro externo na área de lazer. ? piso em cerâmica em toda a casa. ? área externa ampla ao redor da casa. valor: r$ 250.000 (quitada). aceita como parte do pagamento: ? gado. ? carro popular. contatos: 38 9879-9441";ok;img_cf4fa2b692725004a135641677d24154.jpg,img_41649d4c323e935aab0e36652191561a.jpg,img_cd85fc2c6cef3d9de209411cb1af5f0f.jpg,img_609d12d587abf8a55e91ca29c93d62c9.jpg,img_494d776212097b8c6f4d6e195bb2b2c1.jpg,img_89652dbd3a99a8a417531046ac8724f7.jpg,img_06f85985bd0e32bc015d2ca840c4c60f.jpg,img_b8ceda44ded2ef7f2ae293d273f5098f.jpg;"11/06/2026 17:30:50";"2026-06-11 17:30:50";1781209850;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Vende-se fazenda<br/>Uma gleba de terras situada na Fazenda Palmeiras<br/>com área de 496,83,58 ha (quatrocentos e noventa e seis hectares, oitenta e três ares e cinquenta e oito centiares).<br/>valor: R$ 18.681.014,80<br/>contato: (38) 9.9879-9441";18681014;img_88c512183db96f24d0fa689371eaa287.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77240962;"Novo Lar Imobiliária";img_9196b702c342217bb1ff2f68b9aa219e.jpg;"vende-se fazenda uma gleba de terras situada na fazenda palmeiras com área de 496,83,58 ha (quatrocentos e noventa e seis hectares, oitenta e três ares e cinquenta e oito centiares). valor: r$ 18.681.014,80 contato: (38) 9.9879-9441";ok;img_52e6956a954253e12c9fa708c7d77a89.jpg;"11/06/2026 17:30:53";"2026-06-11 17:30:53";1781209853;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Vende-se Fazenda ?<br/>34 Hectares | R$450.000<br/>? 34 hectares com estrutura completa<br/>? Poço artesiano, curral, e pastagem formada<br/>? Capineira e córrego nos fundos<br/>? Casa boa e pronta para morar<br/>? Localizada a 70 km de Unaí, sentido Ruralminas<br/>Contato:(38)9.9879-9441";450000;img_bc3e098fd1ee9a97cb83c1a2919794fe.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77220469;"Novo Lar Imobiliária";img_8210953d2e1ae700c1777e4d0bdcecbd.jpg;"vende-se fazenda ? 34 hectares | r$450.000 ? 34 hectares com estrutura completa ? poço artesiano, curral, e pastagem formada ? capineira e córrego nos fundos ? casa boa e pronta para morar ? localizada a 70 km de unaí, sentido ruralminas contato:(38)9.9879-9441";ok;img_e48c624b8883d83dcb2635253e754e59.jpg,img_f08410f2b8ce656a8493abf5c070ad52.jpg,img_f1e02e90926a539317a21ab5ac429aa2.jpg,img_8decdbb10541db965d0c0cac63008f45.jpg,img_1e65b499cba467955efa9e3d60378229.jpg,img_79138659a491130db476b472eddb55d6.jpg,img_7bdd326ef89dbb82227e26555fb37a47.jpg,img_87102b0d573877a9d622cde142b83fea.jpg,img_ae8be7edf2e339451a090d9d505409d3.jpg,img_a78c880105f5d9895bc6ea31412bcbd2.jpg;"11/06/2026 17:30:58";"2026-06-11 17:30:58";1781209858;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA NO MUNICÍPIO DE UNAÍ/MG<br/>Área: 21,00 hectares<br/>Localizada na fazenda Jardim quinhão n° 03<br/>Valor: 726.000,00<br/>contato: (38) 99879-9441";726000;img_c703ef25d784f2b76f8926260a4bb3e9.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77239255;"Novo Lar Imobiliária";img_1b72ad4f087c2ed72273b86bfc9921e8.jpg;"vende-se fazenda no município de unaí/mg área: 21,00 hectares localizada na fazenda jardim quinhão n° 03 valor: 726.000,00 contato: (38) 99879-9441";ok;img_5c96aa1aac684df32673bda89a5d5301.jpg,img_6c78d11ae92ac2b782ee621a23e261b6.jpg;"11/06/2026 17:31:01";"2026-06-11 17:31:01";1781209861;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>-7300 hectares<br/>-750 metros de altitude<br/>-3 nascentes inesgotáveis de água de boa qualidade<br/>-30 km de Bonfinópolis<br/>-90% plana<br/>-Pode ser usada pra plantio ou criação de gado.";50000000;img_4a4be0df618354d8566b16bf743d8796.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/bonfinopolis-de-minas/centro/fazenda/72147618;"Novo Lar Imobiliária";img_3951059958725a2f39aabcf8afa61db0.jpg;"-7300 hectares -750 metros de altitude -3 nascentes inesgotáveis de água de boa qualidade -30 km de bonfinópolis -90% plana -pode ser usada pra plantio ou criação de gado.";ok;img_fc595df576d0602b27c324bf5e2b5eb9.jpg,img_de9527e8ae8cf1363d92e1b1b6795f32.jpg;"11/06/2026 17:31:05";"2026-06-11 17:31:05";1781209865;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Fazenda de 926 hectares no município de Buritis, Minas Gerais<br/>?<br/>Área total: 926 hectares.<br/>?<br/>215 hectares de eucalipto plantado no ponto de corte.<br/>?<br/>75 hectares plantando no sequeiro (planta há 15 anos).<br/>?<br/>Pode chegar em 400 hectares de lavoura.<br/>?<br/>Barracão de 750m de alvenaria.<br/>?<br/>Casa simples.<br/>?<br/>Rio ao fundo + cachoeiras.<br/>?<br/>Altitude: 952 metros.<br/>?<br/>Bons índices pluviométricos.<br/>?<br/>25 hectares a gradear.<br/>?<br/>Todos os documentos regularizados: GEO, CAR, MAT.<br/>?<br/>40km de Buritis, Minas Gerais<br/>90 km de Formosa, Goiás";17500000;img_7f4ef12e9d60e887ce9e4538222a49e8.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/buritis/zona-rural/fazenda/72330699;"Novo Lar Imobiliária";img_6c46ea33d26bbf851a954f5b25e87e5d.jpg;"fazenda de 926 hectares no município de buritis, minas gerais ? área total: 926 hectares. ? 215 hectares de eucalipto plantado no ponto de corte. ? 75 hectares plantando no sequeiro (planta há 15 anos). ? pode chegar em 400 hectares de lavoura. ? barracão de 750m de alvenaria. ? casa simples. ? rio ao fundo + cachoeiras. ? altitude: 952 metros. ? bons índices pluviométricos. ? 25 hectares a gradear. ? todos os documentos regularizados: geo, car, mat. ? 40km de buritis, minas gerais 90 km de formosa, goiás";ok;img_4a77ea2b2b0aa4246dca40982d979567.jpg,img_dd33a07421ca3e7f37bc5fddb6989d7e.jpg,img_a0ae7e3dc44faac52c65946fe16b7594.jpg,img_ed05cd0c981b439df30a9c3acbd051a6.jpg,img_5ff6321de8373ae8d905775f0194a9f0.jpg,img_285636f11d974abcdc6f82ce49eda410.jpg,img_42c1b0221c219454ff2e726580b5e2c4.jpg,img_3ffd4c881144df6e2ac3eba476de43af.jpg;"11/06/2026 17:31:14";"2026-06-11 17:31:14";1781209874;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA ? BONITO DE MINAS/MG<br/>Oportunidade única para investir em uma área produtiva e estratégica!<br/>Área total: 1.167 hectares<br/>100 hectares com pivô central em operação<br/>Outorga liberada para mais 150 hectares irrigáveis<br/>Pedido em andamento para +300 hectares de outorga<br/>Energia elétrica dentro da fazenda com carga instalada<br/>Topografia plana ? acesso facilitado<br/>Ideal para fruticultura e alta produtividade<br/>Valor: R$ 18.000.000,00<br/>Estudamos condições de pagamento<br/>Entre em contato agora e agende uma visita!<br/>(38) 9.9879-9441";18000000;img_2c3d58a43d5211cf181ab5b6b7f306c9.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77234391;"Novo Lar Imobiliária";img_1089f1a93e56cd875c405411ce993348.jpg;"vende-se fazenda ? bonito de minas/mg oportunidade única para investir em uma área produtiva e estratégica! área total: 1.167 hectares 100 hectares com pivô central em operação outorga liberada para mais 150 hectares irrigáveis pedido em andamento para +300 hectares de outorga energia elétrica dentro da fazenda com carga instalada topografia plana ? acesso facilitado ideal para fruticultura e alta produtividade valor: r$ 18.000.000,00 estudamos condições de pagamento entre em contato agora e agende uma visita! (38) 9.9879-9441";ok;img_b1acef723136c11c530903021f236efe.jpg,img_03e478f75f8e23fdea02e68a787b2696.jpg,img_98d88eb0161e89388981fab3d8ed5a36.jpg,img_b900ed18c2024160d1be0bbba6f44684.jpg,img_ae4acb252d32f07bf78191be63285382.jpg;"11/06/2026 17:31:21";"2026-06-11 17:31:21";1781209881;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>-1400 hectares<br/>-Outorga a liberar em 60 dias<br/>-Projeto para Pivô em praticamente toda a terra<br/>-Água em abundância<br/>-100% plana<br/>-Altitude de 650 metros<br/>-Fazenda precisa abrir<br/>-Estudo parcelamento com entrada em dinheiro<br/>-Preço a negociar com outorga liberada ou a liberar<br/>-Todos os documentos em dia e pronta para transferir<br/>-Fazenda dentro da área da Sudene, o que facilita a questão de financiamentos para plantio e compra de maquinas.";9800000;img_95e13f0ce380c077c8c89ff092a7adf2.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/mamoeiro/fazenda/72147577;"Novo Lar Imobiliária";img_4e9682f1298ba7c4ab3defc1e05765db.jpg;"-1400 hectares -outorga a liberar em 60 dias -projeto para pivô em praticamente toda a terra -água em abundância -100% plana -altitude de 650 metros -fazenda precisa abrir -estudo parcelamento com entrada em dinheiro -preço a negociar com outorga liberada ou a liberar -todos os documentos em dia e pronta para transferir -fazenda dentro da área da sudene, o que facilita a questão de financiamentos para plantio e compra de maquinas.";ok;img_46b2bb73d337168cbc64b991ebebbec8.jpg,img_deb2ca85fe952645b195d298576e5975.jpg,img_a889884722f319a2598bee7657b01216.jpg,img_59e651a28ac7e1b72a3bc72c7b6157fe.jpg;"11/06/2026 17:31:25";"2026-06-11 17:31:25";1781209885;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA NO MUNICÍPIO DE UNAÍ/MG<br/>Área: 21,00 hectares<br/>Localizada na fazenda Jardim quinhão n° 04<br/>Valor: 885.275,00<br/>contato: (38) 99879-9441";885275;img_329c011504b403ab07f6d64919424f6f.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77239279;"Novo Lar Imobiliária";img_1e783db4cec6ec8e3593a02e042de05b.jpg;"vende-se fazenda no município de unaí/mg área: 21,00 hectares localizada na fazenda jardim quinhão n° 04 valor: 885.275,00 contato: (38) 99879-9441";ok;img_6f78812a8340e9e29601b05c3b995a25.jpg,img_923448d15232c5b5ef1d92766bddd766.jpg;"11/06/2026 17:31:26";"2026-06-11 17:31:26";1781209886;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Fazenda a venda em região de Buritis com muita água, duas águas de queda livre e um córrego que não seca, são 55 hectares sendo 30 hectares formadas, já pode aproveitar mais umas de 10 hectares pra formar . Da para fazer irrigação por gravidade em umas áreas de 25 hectares, também é bem localizado, a 13 Km de Buritis MG, está a 230 Km de Brasília. Aceitamos troca em imóvel em Brasília ou camionete, trator ou caminhão e fazendinha.<br/>20 mil reais por Hectares.";1100000;;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/75165592;"Novo Lar Imobiliária";;"fazenda a venda em região de buritis com muita água, duas águas de queda livre e um córrego que não seca, são 55 hectares sendo 30 hectares formadas, já pode aproveitar mais umas de 10 hectares pra formar . da para fazer irrigação por gravidade em umas áreas de 25 hectares, também é bem localizado, a 13 km de buritis mg, está a 230 km de brasília. aceitamos troca em imóvel em brasília ou camionete, trator ou caminhão e fazendinha. 20 mil reais por hectares.";ok;img_b8f3524949c507ee66f4467235fd9c34.png;"11/06/2026 17:31:28";"2026-06-11 17:31:28";1781209888;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>FAZENDA NO MUNICÍPIO DE CRISTALINA-GO.<br/>COM ÁREA TOTAL DE 435 HECTARES.<br/>COM 308 HECTARES EM PLANTIO HOJE.<br/>(+) 42 HECTARES EM PASTAGEM, DOS QUAIS 15 HECTARES SÃO APTOS PARA AGRICULTURA.<br/>QUALIFICAÇÃO DE SOLO:<br/>TERRAS MISTAS MEIO CULTURADA DE CERRADO FORTE.<br/>(+/-) 200 HECTARES COM LATOSSOLO VERMELHO E AMARELADO SEM CASCALHO.<br/>RESTANTE ENTRE TERRAS MISTA COM MANCHAS DE CASCALHO PREDOMINANTE DA REGIÃO.<br/>HIDROGRAFIA:<br/>02 NASCENTE DENTRO DA PROPRIEDADE COM BASTANTE ÁGUA PERENE O ANO TODO.<br/>01 RIBEIRÃO COM BOM VOLUME D'ÁGUA NOS FUNDOS.<br/>PROJETO PARA IRRIGAÇÃO EM 135 HECTARES:<br/>01 - PIVÔ DE 55 HECTARES.<br/>01 - PIVÔ DE 45 HECTARES.<br/>01 - PIVÔ DE 35 HECTARES.<br/>(OU)<br/>01 - PIVÔ DE 120 HECTARES.<br/>TOPOGRAFIA:<br/>PLANA (A) ONDULADA.<br/>ALTITUDE: 860/930 - METROS.<br/>ÍNDICE PLUVIOMÉTRICO: 1.700 / 1.800 - MM.<br/>LOGÍSTICA:<br/>45 KM DA CIDADE.<br/>SENDO 07 KM DE CHÃO.<br/>BENFEITORIAS COMPLEMENTARES:<br/>01 CASA SEDE BOA.<br/>01 CASA PARA GERENTE.<br/>01 ALOJAMENTO PARA FUNCIONÁRIO.<br/>01 BARRACÃO PARA MAQUINÁRIOS.<br/>DOCUMENTAÇÃO:<br/>TODA EM ORDEM - (GEO/CAR)<br/>VALOR:R$32.000.000,00<br/>CONDIÇÕES DE PAGAMENTO:<br/>ENTRADA: 50%<br/>RESTANTE: 02 PARCELAS ANUAIS.";32000000;img_bd894db9a0f0c78643ddeae6572381fb.jpg;https://novolarimobiliariaunai.com.br/comprar/go/cristalina/centro/fazenda/72179913;"Novo Lar Imobiliária";img_61128c9e7b7532716aaa33ecadef195d.jpg;"fazenda no município de cristalina-go. com área total de 435 hectares. com 308 hectares em plantio hoje. (+) 42 hectares em pastagem, dos quais 15 hectares são aptos para agricultura. qualificação de solo: terras mistas meio culturada de cerrado forte. (+/-) 200 hectares com latossolo vermelho e amarelado sem cascalho. restante entre terras mista com manchas de cascalho predominante da região. hidrografia: 02 nascente dentro da propriedade com bastante água perene o ano todo. 01 ribeirão com bom volume dágua nos fundos. projeto para irrigação em 135 hectares: 01 - pivô de 55 hectares. 01 - pivô de 45 hectares. 01 - pivô de 35 hectares. (ou) 01 - pivô de 120 hectares. topografia: plana (a) ondulada. altitude: 860/930 - metros. índice pluviométrico: 1.700 / 1.800 - mm. logística: 45 km da cidade. sendo 07 km de chão. benfeitorias complementares: 01 casa sede boa. 01 casa para gerente. 01 alojamento para funcionário. 01 barracão para maquinários. documentação: toda em ordem - (geo/car) valor:r$32.000.000,00 condições de pagamento: entrada: 50% restante: 02 parcelas anuais.";ok;img_c2c195b4510f5ebc95adb3bd75015d20.jpg,img_5622748c831ef3f1c1b98d067df603a8.jpg,img_ea903974c60b4b703d5fbbebee1aaf71.jpg,img_0edb29d5567615a9f344e4f103ca2040.jpg,img_9d98c2c57fcf8b3232135c82ba130e72.jpg,img_e031a5dd2b2bafd436d0e321111aa988.jpg,img_5ed86677f559a54510f5832d58557c2c.jpg,img_30c5b9777c834ab37fcbb8658024a4f7.jpg,img_27411282633242e5d5d7cc2b9b1aa397.jpg,img_37c15ff0fde5ff2050a26443d214c160.jpg;"11/06/2026 17:31:40";"2026-06-11 17:31:40";1781209900;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/fazenda;FAZENDA;"Unaí, MG";"<b>Descrição do imóvel</b><br/>FAZENDA EM BURITIS MG<br/>Com área total de 355 ALQUEIRES OU 1.718 hectares MARGEIA 3 km Rio Urucuia<br/>Benfeitorias<br/>Parte formada, casa sede e casa do vaqueiro, curral bom, várias divisões de pastos, energia trifásica.<br/>Qualificação do solo<br/>Dupla aptidão, lavouras sequeiras, irrigada e pecuária<br/>Possibilidade de plantar lavouras em 600 hectares<br/>230 km de Brasília<br/>18 km estrada de chão<br/>Total 15.000.000,00";15000000;img_775785b5330c079a565395af2bf0b886.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/buritis/centro/fazenda/72152708;"Novo Lar Imobiliária";img_d0139c89e2a298439c2081a28b061334.jpg;"fazenda em buritis mg com área total de 355 alqueires ou 1.718 hectares margeia 3 km rio urucuia benfeitorias parte formada, casa sede e casa do vaqueiro, curral bom, várias divisões de pastos, energia trifásica. qualificação do solo dupla aptidão, lavouras sequeiras, irrigada e pecuária possibilidade de plantar lavouras em 600 hectares 230 km de brasília 18 km estrada de chão total 15.000.000,00";ok;img_e65b79b62769d60cf1ac23ac0f6aa19f.jpg,img_3d1b4952f79e36b3ab166f63f74bdb69.jpg,img_4b430037b9c865b7b689898db4aad79a.jpg,img_6a32ba79232b9d7b919b52c57452f5d5.jpg,img_8e2e2c3bcecf221802351c05f3e2d135.jpg,img_0d594eaa5c329a71fcd25973e9339a06.jpg,img_a360ae1e27468e0add0a6c46327a1d2b.jpg,img_70cc75088fe060f0f38ad709608cc1b5.jpg,img_7d006f55ff3385dde123c6096fc72721.jpg,img_97aa4016c16569caea52307937a9449f.jpg;"11/06/2026 17:31:58";"2026-06-11 17:31:58";1781209918;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
