ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured
1525,place,"Welma - Instituto de Beleza Relux",,"(38) 3677-1787",,,"Avenida Governador Valadares, 1928 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Welma - Instituto de Beleza Relux",job_listing,institutos,"Avenida Governador Valadares, 1928 - Unaí - MG",,
1526,place,"Wind Motopeças - Peças e Serviços",,"(38) 3676-1658",,,"Rua Virgílio Justiniano Ribeiro, 1485 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Wind Motopeças - Peças e Serviços",job_listing,,"Rua Virgílio Justiniano Ribeiro, 1485 - Unaí - MG",,
1527,place,"Wizard Unaí - Curso de Inglês",,"(38) 3676-5455",,,"Rua Canabrava, 323 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Wizard Unaí - Curso de Inglês",job_listing,curso|cursos|ingles,"Rua Canabrava, 323 - Unaí - MG",,
1528,place,"WS Contabilidade e Despachante",,"(38) 3676-1104",,,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"WS Contabilidade e Despachante",job_listing,contabilidades,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,
1529,place,"WS Utilidades",,"(38) 3676-1834",,,"Rua Jovino Rodrigues Santana, 109 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"WS Utilidades",job_listing,,"Rua Jovino Rodrigues Santana, 109 - Unaí - MG",,
1530,place,"V12 Motors",,"(38) 3676-1308",,,"Rua São José, 405 - Centro, Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"V12 Motors",job_listing,"carro|carros|carros seminovos|revenda|revendas|veiculo|veiculos|veiculos multimarcas|venda de carros","Rua São José, 405 - Centro, Unaí - MG",,0
1531,place,"Vagas Noroeste",,"(38) 3676-5082",,,"Praça Sandoval M Ferreira, 81 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vagas Noroeste",job_listing,,"Praça Sandoval M Ferreira, 81 - Unaí - MG",,
1532,place,"Décor Floricultura",,"(38) 3676-2333",,,"Rua Nossa Senhora do Carmo, 111 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Décor Floricultura",job_listing,flor|flores|floriculturas,"Rua Nossa Senhora do Carmo, 111 - Centro - Unaí - MG",,
1533,place,"Vallecar Veículos",,"(38) 3676-6541",,,"Avenida Castelo Branco, 245 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vallecar Veículos",job_listing,"carro|carros|carros seminovos|revenda|revendas|veiculos multimarcas|venda de carros","Avenida Castelo Branco, 245 - Unaí - MG",,0
1534,place,"VDF Distribuição de Alimentos",,"(38) 3676-2073",,"(38) 3676-1176","Rua Marechal Rondom, 204 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"VDF Distribuição de Alimentos",job_listing,distribuidora|distribuidoras,"Rua Marechal Rondom, 204 - Unaí - MG",,
1536,place,"Unavel Veículos",,"(38) 3676-5556",,"(38) 99962-9800","Rua Alba Gonzaga, 510 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unavel Veículos",job_listing,"carro|carros|carros seminovos|revenda|revendas|venda de carros","Rua Alba Gonzaga, 510 - Centro - Unaí - MG",,0
1537,place,"Via Renault - Concessionária Renault","<strong>Via Renault</strong>
Concessionária de automóveis
📍 Barreiras - BA
📍 Unaí - MG","(38) 2102-3030","(61) 99154-8400",,"Rua Prefeito João Costa, 780 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/via_renault"";}}",,https://unai.viarenault.com,,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-via-renault-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Via Renault</strong>
Concessionária de automóveis
📍 Barreiras - BA
📍 Unaí - MG","Via Renault - Concessionária Renault",job_listing,"carro|carro 0km|carros|carros novos|carros seminovos|concessionaria|concessionarias|novos|revenda|revendas|veiculos|veiculos multimarcas|venda de carros","Rua Prefeito João Costa, 780 - Centro, Unaí - MG",,1
1538,place,"Via Nissan - Concessionária Nissan","Empresa de veículos automotores
🔵 @grupoprimavia
📍 Barreiras-BA
📍 Unaí-MG
📍 Montes Claros - MG","(38) 2102-3000","(61) 99154-8400",,"Rua Aldeia, 10 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:36:""https://www.instagram.com/via.nissan"";}}",,https://unai.vianissan.com,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-via-nissan-logo.jpg"";}",,a:0:{},a:0:{},,,"Empresa de veículos automotores
🔵 @grupoprimavia
📍 Barreiras-BA
📍 Unaí-MG
📍 Montes Claros - MG","Via Nissan - Concessionária Nissan",job_listing,"carro|carro 0km|carros|carros seminovos|concessionaria|concessionarias|revenda|revendas|veiculos|veiculos multimarcas","Rua Aldeia, 10 - Unaí - MG",,1
1539,place,"Pollo Veículos","<strong>Pollo Veículos 🚗</strong>
Concessionária de automóveis
Pollo Veículos está no mercado há 15 anos, trazendo o melhor dos seminovos.
(38) 3676-9090 (38) 99877-9099
📍Praça São Cristóvão, 111, Barroca, Unaí-MG","(38) 3676-9090","(38) 99877-9099",,"Praça São Cristóvão, 111 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:36:""https://www.instagram.com/pollounai/"";}}",,https://www.polloveiculosunai.com.br,,"a:1:{i:0;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_logo.png"";}",,"a:6:{i:0;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto01.jpg"";i:1;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto02.jpg"";i:2;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto03.jpg"";i:3;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto04.jpg"";i:4;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto05.jpg"";i:5;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_foto06.jpg"";}","a:1:{i:0;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_polloveiculos_bg.jpg"";}",,,"<strong>Pollo Veículos 🚗</strong>
Concessionária de automóveis
Pollo Veículos está no mercado há 15 anos, trazendo o melhor dos seminovos.
(38) 3676-9090 (38) 99877-9099
📍Praça São Cristóvão, 111, Barroca, Unaí-MG","Pollo Veículos",job_listing,"carro|carros|carros seminovos|concessionaria|concessionarias|revenda|revendas|veiculo|veiculos multimarcas|venda de carros","Praça São Cristóvão, 111 - Unaí - MG",,2
1540,place,"Veterinário Casa do Produtor Rural",,"(38) 3676-9899",,,"Avenida Castelo Branco, 214 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Veterinário Casa do Produtor Rural",job_listing,veterinarios,"Avenida Castelo Branco, 214 - Unaí - MG",,
1541,place,"Veterinária Capul",,"(38) 2102-5146",,"(38) 2102-5150","Rua Prefeito João Costa, 1375 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Veterinária Capul",job_listing,veterinarios,"Rua Prefeito João Costa, 1375 - Unaí - MG",,
1542,place,"Pet Stop - Pet Shop e Veterinária","<strong>Pet Stop Unaí</strong>
• Cuidamos com amor e carinho! 🐾❤
• Plantão veterinário 24h 99929-9449
📍Matriz: Celina Lisboa 372
📍Filial: Nossa senhora do Carmo 512","(38) 3676-9949","(38) 99929-9449",,"Rua Celina Lisboa Frederico, 372 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/petstopunai"";}}",,,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_logo.jpg"";}",,"a:10:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fachada.jpg"";i:1;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos-02.jpg"";i:2;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos01.jpg"";i:3;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos03.jpg"";i:4;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos04.jpg"";i:5;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos05.jpg"";i:6;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos06.jpg"";i:7;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos07.jpg"";i:8;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos08.jpg"";i:9;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fotos09.jpg"";}","a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_petstop_fachada.jpg"";}",,,"<strong>Pet Stop Unaí</strong>
• Cuidamos com amor e carinho! 🐾❤
• Plantão veterinário 24h 99929-9449
📍Matriz: Celina Lisboa 372
📍Filial: Nossa senhora do Carmo 512","Pet Stop - Pet Shop e Veterinária",job_listing,clinica|petshop|petshops|veterinaria|veterinario|veterinarios,"Rua Celina Lisboa Frederico, 372 - Unaí - MG",,1
1543,place,"Via Peças",,"(38) 3676-3376",,,"Avenida Castelo Branco, 321 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Via Peças",job_listing,,"Avenida Castelo Branco, 321 - Unaí - MG",,
1544,place,"Via Sat",,"(38) 3677-4840",,,"Avenida Governador Valadares, 487 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Via Sat",job_listing,,"Avenida Governador Valadares, 487 - Unaí - MG",,
1545,place,"Via Dupla Administradora e Corretora de Seguros",,"(38) 3676-5539",,"(38) 3676-1361","Rua São José, 203 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Via Dupla Administradora e Corretora de Seguros",job_listing,corretoras|seguro,"Rua São José, 203 - Unaí - MG",,
1546,place,"Viação Maia - Ônibus",,"(38) 3677-2840",,,"Rua Prefeito João Costa, 270 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Viação Maia - Ônibus",job_listing,onibus,"Rua Prefeito João Costa, 270 - Unaí - MG",,
1547,place,"Viação Sertaneja",,"(38) 3676-2745",,"(38) 3676-1758","Rua Prefeito João Costa, 288 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Viação Sertaneja",job_listing,onibus,"Rua Prefeito João Costa, 288 - Unaí - MG",,
1548,place,"Vide Gula Lanches",,"(38) 3676-8509",,,"Rua Alba GonzagaUnaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vide Gula Lanches",job_listing,sanduiche|sanduiches,"Rua Alba GonzagaUnaí - MG",,
1549,place,"Vide Vídeo Locadora",,"(38) 3676-1141",,,"Rua Nossa Senhora do Carmo, 318 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vide Vídeo Locadora",job_listing,locadoras|video,"Rua Nossa Senhora do Carmo, 318 - Unaí - MG",,
1550,place,"Vídeo Center Eletrônica",,"(38) 3676-9603",,,"Avenida Governador Valadares, 315 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vídeo Center Eletrônica",job_listing,Assistência|conserto|de|e|Técnica|Televisores,"Avenida Governador Valadares, 315 - Unaí - MG",,
1551,place,"Vidraçaria Cristal",,"(38) 3676-9616",,,"Avenida José Luiz Adjuto, 1013 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vidraçaria Cristal",job_listing,blindex|vidracarias|vidro|vidros,"Avenida José Luiz Adjuto, 1013 - Unaí - MG",,
1552,place,"Vidraçaria Central",,"(38) 3676-5461",,,"Avenida Governador Valadares, 2125 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vidraçaria Central",job_listing,blindex|vidracarias|vidro|vidros,"Avenida Governador Valadares, 2125 - Unaí - MG",,
1553,place,"Noroeste Vidros - Vidraçaria",,"(38) 3676-4564",,,"Rua Olavo F Oliveira, 24 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Noroeste Vidros - Vidraçaria",job_listing,blindex|vidracarias|vidro|vidros,"Rua Olavo F Oliveira, 24 - Unaí - MG",,
1554,place,"Vidraçaria Real",,"(38) 3676-9208",,"(38) 99996-7999","Rua São José, 478 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vidraçaria Real",job_listing,blindex|vidracarias|vidro|vidros,"Rua São José, 478 - Unaí - MG",,
1555,place,"Vidraçaria RJ Blindex",,"(38) 3676-7060",,,"Rua Presidente Bernardes, 1110 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vidraçaria RJ Blindex",job_listing,blindex|vidracarias|vidro|vidros,"Rua Presidente Bernardes, 1110 - Unaí - MG",,
1556,place,"Vitraux Vidros - Vidraçaria",,"(38) 3676-7040",,,"Rua Melo Viana, 665 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vitraux Vidros - Vidraçaria",job_listing,blindex|vidracarias|vidro|vidros,"Rua Melo Viana, 665 - Unaí - MG",,
1557,place,"Temper Box - Vidraçaria",,"(38) 3676-1632",,,"Avenida São João, 394 - Divinéia - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Temper Box - Vidraçaria",job_listing,blindex|vidracarias|vidro|vidros,"Avenida São João, 394 - Divinéia - Unaí - MG",,
1559,place,"Vila do Gol Futebol Society",,"(38) 3676-1214",,,"Rua Tucunaré, 100 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vila do Gol Futebol Society",job_listing,campo|futebol,"Rua Tucunaré, 100 - Unaí - MG",,
1560,place,"Vip Móveis para Escritório e Informática",,"(38) 3676-3624",,,"Rua Professor Olímpio Gonzaga, 287 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vip Móveis para Escritório e Informática",job_listing,,"Rua Professor Olímpio Gonzaga, 287 - Unaí - MG",,
1561,place,"Vidrominas Vidraçaria",,"(38) 3676-4698",,,"Rua Antônio Brochado, 624 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vidrominas Vidraçaria",job_listing,vidracarias,"Rua Antônio Brochado, 624 - Unaí - MG",,
1562,place,"Virtual Cartuchos",,"(38) 3676-4948",,,"Rua Nossa Senhora do Carmo, 273 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Virtual Cartuchos",job_listing,cartucho,"Rua Nossa Senhora do Carmo, 273 - Unaí - MG",,
1563,place,"Vistory Motores",,"(38) 3677-2130",,,"Rua Arlindo Gomes Branquinho, 1521 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vistory Motores",job_listing,,"Rua Arlindo Gomes Branquinho, 1521 - Unaí - MG",,
1564,place,"Vivo Empresas",,"(38) 3676-7755",,,"Rua Afonso Pena, 547 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Vivo Empresas",job_listing,celular|celulares,"Rua Afonso Pena, 547 - Unaí - MG",,
1565,place,"Viviany Aviamentos",,"(38) 3676-8775",,,"Avenida José Luiz Adjuto, 651 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Viviany Aviamentos",job_listing,,"Avenida José Luiz Adjuto, 651 - Unaí - MG",,
1566,place,"Voga Boutique",,"(38) 3677-4191",,,"Avenida José Luiz Adjuto, 325 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Voga Boutique",job_listing,boutiques|loja|lojas|roupa|roupas,"Avenida José Luiz Adjuto, 325 - Unaí - MG",,
1567,place,"VP Peças de Rodoar",,"(38) 3677-5776",,,"Rodovia Br 251, 110 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"VP Peças de Rodoar",job_listing,,"Rodovia Br 251, 110 - Unaí - MG",,
1568,place,"VR Telecon",,"(38) 3676-9771",,,"Rua Canabrava, 80 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"VR Telecon",job_listing,,"Rua Canabrava, 80 - Unaí - MG",,
1569,place,"Uaitec Soluções em Informática",,"(38) 3677-2034",,,"Rua Celina Lisboa Frederico, 203 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Uaitec Soluções em Informática",job_listing,computador|computadores|impressora|impressoras|informatica|lojas,"Rua Celina Lisboa Frederico, 203 - Unaí - MG",,
1570,place,"Unaí Piscinas","<strong>Unaí Piscinas | Produtos Para Piscinas</strong>

🤽‍♂️ Piscinas e produtos para piscinas
😃Vendas (38)99895-7272 (38)98823-7602
😁💦Vendas soft (38) 3676-2650
💰Financeiro (38) 99906-720

A Unaí Piscina, desde 1998, atende Unaí e região com a maior variedade de piscinas e materiais para seu conforto e lazer.

A piscina que você sonhar e idealizar a Unaí Piscinas faz. Piscinas iluminadas, aquecidas, com cascatas ou com hidromassagem. Nossa trajetória nos permite atender com maior experiência, qualidade, dedicação os anseios de nossos clientes.","(38) 3676-7272","(38) 98823-7602",,"Rua Paracatu, 233 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:34:""https://instagram.com/unaipiscinas"";}}",,http://www.unaipiscinas.com.br,,"a:1:{i:0;s:84:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_unaipiscinas_logo.png"";}",,a:0:{},a:0:{},,,"<strong>Unaí Piscinas | Produtos Para Piscinas</strong>

🤽‍♂️ Piscinas e produtos para piscinas
😃Vendas (38)99895-7272 (38)98823-7602
😁💦Vendas soft (38) 3676-2650
💰Financeiro (38) 99906-720

A Unaí Piscina, desde 1998, atende Unaí e região com a maior variedade de piscinas e materiais para seu conforto e lazer.

A piscina que você sonhar e idealizar a Unaí Piscinas faz. Piscinas iluminadas, aquecidas, com cascatas ou com hidromassagem. Nossa trajetória nos permite atender com maior experiência, qualidade, dedicação os anseios de nossos clientes.","Unaí Piscinas",job_listing,churrasqueira|churrasqueiras|piscina,"Rua Paracatu, 233 - Centro - Unaí - MG",,1
1571,place,"Una Peças",,"(38) 3676-6961",,,"Rua Capim Branco, 98 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Una Peças",job_listing,,"Rua Capim Branco, 98 - Unaí - MG",,
1572,place,"Unacell Celular",,"(38) 3676-9222",,,"Avenida Governador Valadares, 709 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unacell Celular",job_listing,celulares,"Avenida Governador Valadares, 709 - Unaí - MG",,
1573,place,"Unagás - Gas e Água Mineral",,"(38) 3676-2120",,,"Rua Camélias, 429 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unagás - Gas e Água Mineral",job_listing,,"Rua Camélias, 429 - Unaí - MG",,
1574,place,"Unaí Alarmes e Instalações Elétricas",,"(38) 3676-9454",,"(38) 99811-6179","Avenida Pau Brasil, 388 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Alarmes e Instalações Elétricas",job_listing,cerca|cercas|eletrica|eletricas|residencial|seguranca,"Avenida Pau Brasil, 388 - Unaí - MG",,
1575,place,"Unaí Alinhamento e Balanceamento",,"(38) 3676-7112",,,"Avenida Governador Valadares, 1652 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Alinhamento e Balanceamento",job_listing,,"Avenida Governador Valadares, 1652 - Unaí - MG",,
1576,place,"Unaí Baterias",,"(38) 3676-2841",,,"Avenida Governador Valadares, 1370 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Baterias",job_listing,bateria,"Avenida Governador Valadares, 1370 - Unaí - MG",,
1577,place,"Unaí BSB Medicina e Segurança do Trabalho",,"(38) 3676-5036",,,"Rua José do Patrocínio, 785 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí BSB Medicina e Segurança do Trabalho",job_listing,,"Rua José do Patrocínio, 785 - Centro - Unaí - MG",,
1578,place,"Unaí Calhas",,"(38) 3676-6176",,,"Avenida Vereador João Narciso, 341 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Calhas",job_listing,construcao|material,"Avenida Vereador João Narciso, 341 - Unaí - MG",,
1579,place,"Unaí Cartório de Registro Civil Títulos e Documentos",,"(38) 3676-1675",,,"Rua Nossa Senhora do Carmo, 596 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Cartório de Registro Civil Títulos e Documentos",job_listing,"cartorios|utilidade publica","Rua Nossa Senhora do Carmo, 596 - Centro - Unaí - MG",,
1580,place,"Unaí Colina Clube",,"(38) 3676-2178",,,"Rodovia Br 251Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Colina Clube",job_listing,clubes,"Rodovia Br 251Unaí - MG",,
1581,place,"Unaí Comércio de Papéis",,"(38) 3676-6170",,,"Rua Celina Lisboa Frederico, 244 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Comércio de Papéis",job_listing,,"Rua Celina Lisboa Frederico, 244 - Unaí - MG",,
1582,place,"UnaíCred Empréstimo Consignado",,"(38) 99938-6629","(38) 99938-6629",,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"UnaíCred Empréstimo Consignado",job_listing,consignado|credito|emprestimo|emprestimos,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,0
1583,place,"Unaí Distribuidora de Produtos de Limpeza e Embalagens",,"(38) 3676-7662",,,"Rua Patos de Minas, 216 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Distribuidora de Produtos de Limpeza e Embalagens",job_listing,distribuidoras,"Rua Patos de Minas, 216 - Unaí - MG",,
1584,place,"Unaí Distribuidora de Extintores",,"(38) 3676-6354",,"(38) 3676-2794","Rua Bem-Te-Vi, 67 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Distribuidora de Extintores",job_listing,extintor,"Rua Bem-Te-Vi, 67 - Unaí - MG",,
1585,place,"Unaí Latas",,"(38) 3677-4787",,,"Rua Prefeito João Costa, 1037 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Latas",job_listing,lataria|latarias|pecas,"Rua Prefeito João Costa, 1037 - Unaí - MG",,
1586,place,"Unaí Modchip",,"(38) 3676-2933",,,"Rua Aldeia, 81 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Modchip",job_listing,,"Rua Aldeia, 81 - Unaí - MG",,
1587,place,"Unaí Moto Peças",,"(38) 3676-3771",,,"Rua Prefeito João Costa, 944 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Moto Peças",job_listing,motos,"Rua Prefeito João Costa, 944 - Unaí - MG",,
1588,place,"Unaí Náutica",,"(38) 3677-2056",,,"Rua Prefeito João Costa, 1032 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Náutica",job_listing,,"Rua Prefeito João Costa, 1032 - Unaí - MG",,
1589,place,Unaínet,"<p>
	Una&iacute;net &eacute; o primeiro site de conte&uacute;do do Noroeste de Minas, criado em 2000, &eacute; o ve&iacute;culo on line mais conhecido e badalado de Una&iacute; e regi&atilde;o. Publicidade, Not&iacute;cias, Festas e Eventos, Pol&iacute;tica, Sa&uacute;de, Educa&ccedil;&atilde;o.</p>","(38) 99961-9005",,,"Rua Celina Lisboa Frederico, 61 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:15:""www.unainet.com"";}}",,www.unainet.com,,a:0:{},,a:0:{},a:0:{},,,"<p>
	Una&iacute;net &eacute; o primeiro site de conte&uacute;do do Noroeste de Minas, criado em 2000, &eacute; o ve&iacute;culo on line mais conhecido e badalado de Una&iacute; e regi&atilde;o. Publicidade, Not&iacute;cias, Festas e Eventos, Pol&iacute;tica, Sa&uacute;de, Educa&ccedil;&atilde;o.</p>",Unaínet,job_listing,portais|sites,"Rua Celina Lisboa Frederico, 61 - Unaí - MG",,
1590,place,"Unaí Oxigênio e Soldagens",,"(38) 3676-3426",,,"Rua Professor Olímpio Gonzaga, 137 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Unaí Oxigênio e Soldagens",job_listing,,"Rua Professor Olímpio Gonzaga, 137 - Unaí - MG",,
