ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured,_claimed,"Custom Taxonomy: Qualification"
667,place,"Foco Veículos","<strong>FOCO VEÍCULOS UNAÍ</strong>
Empresa de veículos automotores
🏁”Veículos novos e Seminovos”
📨 WhatsApp: (38) 99909-5010
☎️ Fixo: 3676 -5010
📍Av. Castelo Branco n•777
⚠️ Para compras, vendas ou mais informações 👇🏻
<a href=""https://focounai.com.br"" target=""_blank"" rel=""noopener"">https://focounai.com.br</a>","(38) 3676-5010","(38) 99960-5010",,"Avenida Castelo Branco, 777 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:42:""https://www.instagram.com/focoveiculosunai"";}}",,https://www.focounai.com.br,,"a:1:{i:0;s:84:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_focoveiculos_logo.jpg"";}",,a:0:{},"a:1:{i:0;s:84:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_focoveiculos_bg-1.jpg"";}",,,"<strong>FOCO VEÍCULOS UNAÍ</strong>
Empresa de veículos automotores
🏁”Veículos novos e Seminovos”
📨 WhatsApp: (38) 99909-5010
☎️ Fixo: 3676 -5010
📍Av. Castelo Branco n•777
⚠️ Para compras, vendas ou mais informações 👇🏻
<a href=""https://focounai.com.br"" target=""_blank"" rel=""noopener"">https://focounai.com.br</a>","Foco Veículos",job_listing,"carro|carros|carros seminovos|revenda|revendas|seminovos|veiculos|veiculos multimarcas|venda de carros","Avenida Castelo Branco, 777 - Unaí - MG",,2,1,
668,place,"Focus Fotografias",,"(38) 3676-5868",,,"Rua Aldeia, 673 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Focus Fotografias",job_listing,foto|fotografia,"Rua Aldeia, 673 - Centro - Unaí - MG",,,0,
669,place,"Fontana Hotel",,"(38) 3676-1215",,,"Avenida Governador Valadares, 1270 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fontana Hotel",job_listing,hoteis,"Avenida Governador Valadares, 1270 - Centro - Unaí - MG",,,0,
671,place,"Formato Design - Maquetes Eletrônicas e Móveis Planejados",,"(38) 3676-0555",,,"Rua Djalma Torres, 271 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Formato Design - Maquetes Eletrônicas e Móveis Planejados",job_listing,,"Rua Djalma Torres, 271 - Unaí - MG",,,0,
672,place,"Vainaci Eventos",,"(38) 3676-2333",,,"Rua Nossa Senhora do Carmo, 111 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:26:""www.vainacieventos.com.br/"";}}",,www.vainacieventos.com.br/,,a:0:{},,a:0:{},a:0:{},,,,"Vainaci Eventos",job_listing,cerimoniais|cerimonial|decoracao|festas|formatura|formaturas,"Rua Nossa Senhora do Carmo, 111 - Unaí - MG",,,0,
673,place,"Sementes Nelore",,"(38) 3676-4442",,,"Rua Gerson Rodrigues Gondim, 519 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:25:""www.sementesnelore.com.br"";}}",,www.sementesnelore.com.br,,a:0:{},,a:0:{},a:0:{},,,,"Sementes Nelore",job_listing,pastagens,"Rua Gerson Rodrigues Gondim, 519 - Unaí - MG",,,0,
674,place,"Center Gesso e Forro PVC",,"(38) 99984-9256",,"(38) 99106-0149","Avenida Campos dos Jordão, 137 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Center Gesso e Forro PVC",job_listing,,"Avenida Campos dos Jordão, 137 - Unaí - MG",,,0,
675,place,"Forro PVC Alison",,"(38) 99155-0505",,"(38) 99925-5701","Rua Santa Rita, 69 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Forro PVC Alison",job_listing,forros,"Rua Santa Rita, 69 - Unaí - MG",,,0,
676,place,"Líder Forros PVC",,"(38) 3676-1414",,"(38) 99904-0596","Rua Presidente Bernardes, 658 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Líder Forros PVC",job_listing,forro,"Rua Presidente Bernardes, 658 - Centro - Unaí - MG",,,0,
677,place,"Forro de PVC Araújo",,"(38) 3677-1910",,,"Avenida Governador Valadares, 297 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Forro de PVC Araújo",job_listing,,"Avenida Governador Valadares, 297 - Unaí - MG",,,0,
678,place,"Forro PVC do Adão",,"(38) 3676-2968",,,"Rua Júlio Ribeiro Santos, 252 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Forro PVC do Adão",job_listing,,"Rua Júlio Ribeiro Santos, 252 - Unaí - MG",,,0,
679,place,"Forro PVC Délio",,"(38) 3676-0775",,,"Rua Canabrava, 875 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Forro PVC Délio",job_listing,,"Rua Canabrava, 875 - Unaí - MG",,,0,
680,place,"Fort Card",,"(38) 3676-6696",,,"Avenida Governador Valadares, 940 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fort Card",job_listing,cartao,"Avenida Governador Valadares, 940 - Unaí - MG",,,0,
681,place,"Forum Professor Raimundo Candido",,"(38) 3676-2126",,,"Rua Virgílio Justiniano Ribeiro, 555 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Forum Professor Raimundo Candido",job_listing,,"Rua Virgílio Justiniano Ribeiro, 555 - Unaí - MG",,,0,
682,place,"Foto Baroni",,"(38) 3676-4255",,,"Rua Celina Lisboa Frederico, 22 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Foto Baroni",job_listing,fotografia|fotografias|fotos,"Rua Celina Lisboa Frederico, 22 - Unaí - MG",,,0,
683,place,"Foto Diniz","3676-2541/99116-8206
Rua Canabrava, 92 - Unaí-MG","(38) 3676-2541","(38) 99116-8206","(38) 99116-8206","Rua Canabrava, 92 - Centro - Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_foto_diniz_logo.jpg"";}",,"a:1:{i:0;s:84:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_foto_diniz_fachada-1.jpg"";}","a:1:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_foto_diniz_fachada.jpg"";}",,,"3676-2541/99116-8206
Rua Canabrava, 92 - Unaí-MG","Foto Diniz",job_listing,fotografia|fotografias|fotos,"Rua Canabrava, 92 - Centro - Unaí - MG",,1,1,
684,place,"Mary Fotografias",,"(38) 3676-3467",,,"Avenida José Luiz Adjuto, 100 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Mary Fotografias",job_listing,foto|fotografia|fotografias|fotos,"Avenida José Luiz Adjuto, 100 - Unaí - MG",,,0,
685,place,"Foto Olympus",,"(38) 3676-2869",,,"Rua Nossa Senhora do Carmo, 289 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Foto Olympus",job_listing,fotografia|fotografias|fotos,"Rua Nossa Senhora do Carmo, 289 - Centro - Unaí - MG",,,0,
686,place,"Solmar Fotografias",,"(38) 3676-4397",,,"Avenida Governador Valadares, 2402 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Solmar Fotografias",job_listing,foto|fotografia|fotos,"Avenida Governador Valadares, 2402 - Unaí - MG",,,0,
687,place,"Fran Peres Boutique",,"(38) 3676-6264",,,"Rua Nossa Senhora do Carmo, 295 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fran Peres Boutique",job_listing,loja|lojas|roupa|roupas,"Rua Nossa Senhora do Carmo, 295 - Unaí - MG",,,0,
688,place,"Franchiari Boutique",,"(38) 3676-5007",,,"Rua Nossa Senhora do Carmo, 44 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Franchiari Boutique",job_listing,roupa|roupas,"Rua Nossa Senhora do Carmo, 44 - Centro - Unaí - MG",,,0,
690,place,"Frango Aliança",,"(38) 3676-3101",,,"Rua Canabrava, 205 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Frango Aliança",job_listing,acougue|açougues|carnes|casa|de,"Rua Canabrava, 205 - Centro - Unaí - MG",,,0,
691,place,"Casa do Frango Assado","<strong>Casa do Frango Assado</strong>
📍Rua natal justino da costa 561 (Centro)
📍Rua três 125 (santa Luzia) -filial-
➡️Aberto todos os dias
📞 Fone:3676-4151
📲 Whatsapp:(38) 99953-2063","(38) 3676-4151",(38)99953-2063,,"Rua Natal Justino da Costa, 561 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:48:""https://www.instagram.com/casadofrangoassadounai"";}}",,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-casa-frango-assado.jpg.jpg"";}",,a:0:{},a:0:{},,,"<strong>Casa do Frango Assado</strong>
📍Rua natal justino da costa 561 (Centro)
📍Rua três 125 (santa Luzia) -filial-
➡️Aberto todos os dias
📞 Fone:3676-4151
📲 Whatsapp:(38) 99953-2063","Casa do Frango Assado",job_listing,"frango assado","Rua Natal Justino da Costa, 561 - Unaí - MG",,2,1,
692,place,"Fraternidade Feminina Mestres Rio Preto",,"(38) 3676-7143",,,"Rua Nossa Senhora do Carmo, 349 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fraternidade Feminina Mestres Rio Preto",job_listing,,"Rua Nossa Senhora do Carmo, 349 - Unaí - MG",,,0,
693,place,"Freedom Honda - Concessionária Honda",,"(38) 3676-7712",,"(38) 3676-6711","Rua Celina Lisboa Frederico, 32 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Freedom Honda - Concessionária Honda",job_listing,concessionarias|moto|motos,"Rua Celina Lisboa Frederico, 32 - Unaí - MG",,,0,
694,place,Fricarmo,,"(38) 3676-7582",,,"Rua Eli Pinto de Carvalho, 787 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,Fricarmo,job_listing,,"Rua Eli Pinto de Carvalho, 787 - Unaí - MG",,,0,
695,place,"Friolar Refrigeração",,"(38) 3676-3466",,,"Rua Virgílio Justiniano Ribeiro, 304 A - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Friolar Refrigeração",job_listing,ar|condicionado,"Rua Virgílio Justiniano Ribeiro, 304 A - Unaí - MG",,,0,
696,place,"Frutal Alimentos",,"(38) 3676-9292",,"(38) 3676-2776","Rua Zaida Torres, 101 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Frutal Alimentos",job_listing,,"Rua Zaida Torres, 101 - Unaí - MG",,,0,
697,place,"Frutaria Rodrigues",,"(38) 3676-3685",,,"Avenida Governador Valadares, 1246 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Frutaria Rodrigues",job_listing,,"Avenida Governador Valadares, 1246 - Unaí - MG",,,0,
698,place,"FT Sementes",,"(38) 3676-7969",,"(38) 3676-7849","Avenida José Luiz Adjuto, 650 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"FT Sementes",job_listing,,"Avenida José Luiz Adjuto, 650 - Unaí - MG",,,0,
699,place,"Funerária Bom Jesus",,"(38) 3676-4409",,,"Rua Paracatu, 194 C - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Funerária Bom Jesus",job_listing,funerarias,"Rua Paracatu, 194 C - Unaí - MG",,,0,
700,place,"Funerária Bom Pastor",,"(38) 3676-1322",,,"Rua Virgílio Justiniano Ribeiro, 1642 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Funerária Bom Pastor",job_listing,funerarias,"Rua Virgílio Justiniano Ribeiro, 1642 - Unaí - MG",,,0,
701,place,"Funerária Mundial Pax",,"(38) 3676-4845",,,"Rua Nossa Senhora do Carmo, 332 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Funerária Mundial Pax",job_listing,funerarias,"Rua Nossa Senhora do Carmo, 332 - Unaí - MG",,,0,
702,place,"Futura Tecnologia em Cursos",,"(38) 3676-4988",,"(38) 3676-5071","Rua São José, 161 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Futura Tecnologia em Cursos",job_listing,,"Rua São José, 161 - Unaí - MG",,,0,
703,place,"Disk Caçamba - Loc Máquinas",,"(38) 3676-5203",,"(38) 98811-5203","Rua Aldeia, 1143 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Disk Caçamba - Loc Máquinas",job_listing,,"Rua Aldeia, 1143 - Unaí - MG",,,0,
704,place,"Cacau Show",,"(38) 3676-1501",,,"Rua São José, 5 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Cacau Show",job_listing,chocolate,"Rua São José, 5 - Centro - Unaí - MG",,,0,
705,place,"Caê Produções",,"(38) 3676-6509",,,"Rua Canabrava, 185 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Caê Produções",job_listing,festas,"Rua Canabrava, 185 - Unaí - MG",,,0,
706,place,"Café Unaí","Café Unaí Torrefação e Moagem

O verdadeiro sabor de um café!

<a href=""http://www.cafeunai.com.br"" target=""_blank"" rel=""noopener"">www.cafeunai.com.br</a>","(38) 3676-2751",,"(38) 3676-3551","Rua Rio Preto, 327 - Unaí - MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:31:""https://instagram.com/cafeunai/"";}i:1;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:29:""https://facebook.com/CafeUnai"";}}",,http://www.cafeunai.com.br,,"a:1:{i:0;s:80:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_logo.png"";}",,"a:12:{i:0;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-1.jpg"";i:1;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-4.jpg"";i:2;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-5.jpg"";i:3;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-6.jpg"";i:4;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-7.jpg"";i:5;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-8.jpg"";i:6;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-9.jpg"";i:7;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-10.jpg"";i:8;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-11.jpg"";i:9;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-12.jpg"";i:10;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-13.jpg"";i:11;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_foto-14.jpg"";}","a:1:{i:0;s:78:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_cafeunai_bg.jpg"";}",,,"Café Unaí Torrefação e Moagem

O verdadeiro sabor de um café!

<a href=""http://www.cafeunai.com.br"" target=""_blank"" rel=""noopener"">www.cafeunai.com.br</a>","Café Unaí",job_listing,Fábricas|indústrias,"Rua Rio Preto, 327 - Unaí - MG",,1,1,
707,place,"Caixa Econômica Federal",,"(38) 2102-2250",,,"Rua Professor Olímpio Gonzaga, 288 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Caixa Econômica Federal",job_listing,banco|bancos,"Rua Professor Olímpio Gonzaga, 288 - Unaí - MG",,,0,
708,place,"Calana Pisos","<strong>Calana Pisos</strong>
🏘 Seu Novo acabamento está aqui
🏢 Conheça nosso Showroom
Rua Aldeia, 3, Centro
Unaí - MG
Contato: (38) 3677-4596","(38) 3677-4596","(38) 99125-0930",,"R. Aldeia, 3 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/calanapisos"";}}",,,,"a:1:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-calana-pisos-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Calana Pisos</strong>
🏘 Seu Novo acabamento está aqui
🏢 Conheça nosso Showroom
Rua Aldeia, 3, Centro
Unaí - MG
Contato: (38) 3677-4596","Calana Pisos",job_listing,ceramica|ceramicas|construcao|material|piso,"R. Aldeia, 3 - Centro, Unaí - MG",,1,1,
709,place,"Calce Charm",,"(38) 3676-9623",,"(38) 3676-2453","Avenida Governador Valadares, 920 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Calce Charm",job_listing,calcados|sapato|sapatos|tenis,"Avenida Governador Valadares, 920 - Unaí - MG",,,0,
710,place,"Camac Cimento e Materiais de Construção","<strong>Camac Cimento</strong>
🚛Desde 2006
sua REVENDA COM PREÇO DE FÁBRICA! 🏗🔨🔧
(38) 3676-1098 Watsapp
☎️(38) 3677-1098/
📲(38) 9 9954-2071","(38) 3676-1098","(38) 3676-1098",,"R. Joaquim Brochado, 101 - Jacilândia, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/camaccimento"";}}",,,,"a:1:{i:0;s:64:""https://guiaunai.com.br/wp-content/uploads/2021/08/152465572.jpg"";}",,a:0:{},a:0:{},,,"<strong>Camac Cimento</strong>
🚛Desde 2006
sua REVENDA COM PREÇO DE FÁBRICA! 🏗🔨🔧
(38) 3676-1098 Watsapp
☎️(38) 3677-1098/
📲(38) 9 9954-2071","Camac Cimento e Materiais de Construção",job_listing,"materiais de construcao|materiais para construcao|material de construcao|material para construcao","R. Joaquim Brochado, 101 - Jacilândia, Unaí - MG",,1,1,
711,place,"Câmara Municipal de Unaí",,"(38) 3676-1477",,,"Avenida José Luiz Adjuto, 117 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:19:""www.unai.mg.leg.br/"";}}",,www.unai.mg.leg.br/,,a:0:{},,a:0:{},a:0:{},,,,"Câmara Municipal de Unaí",job_listing,"sites|utilidade publica","Avenida José Luiz Adjuto, 117 - Unaí - MG",,,0,
712,place,"Camil Alimentos",,"(38) 3676-1366",,"(38) 3676-1324","Rua Porangatú, 20 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Camil Alimentos",job_listing,,"Rua Porangatú, 20 - Unaí - MG",,,0,
713,place,"Camilo Transportes",,"(38) 3676-3572",,"(38) 3505-0054","Rua Natal Justino da Costa, 782 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Camilo Transportes",job_listing,transportadora,"Rua Natal Justino da Costa, 782 - Unaí - MG",,,0,
714,place,"Camisaria Bela Aliança",,"(38) 3676-9629",,"(38) 98848-9629","Rua Djalma Torres, 410 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Camisaria Bela Aliança",job_listing,,"Rua Djalma Torres, 410 - Centro - Unaí - MG",,,0,
715,place,"Loja do Nininha Camisaria",,"(38) 3676-1559",,,"Avenida Governador Valadares, 523 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Loja do Nininha Camisaria",job_listing,roupas,"Avenida Governador Valadares, 523 - Unaí - MG",,,0,
716,place,"Camisaria Martins",,"(38) 3676-2204",,"(38) 3676-1352","Rua Aldeia, 91 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Camisaria Martins",job_listing,confeccoes,"Rua Aldeia, 91 - Unaí - MG",,,0,
717,place,"Maximus Camisaria",,"(38) 3676-8141",,,"Rua São José, 367 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Maximus Camisaria",job_listing,,"Rua São José, 367 - Unaí - MG",,,0,
718,place,"Camisaria Visagem",,"(38) 3676-4011",,,"Rua Alba Gonzaga, 273 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Camisaria Visagem",job_listing,,"Rua Alba Gonzaga, 273 - Unaí - MG",,,0,
719,place,"Colégio do Carmo",,"(38) 3677-6114",,,"Rua Celina Lisboa Frederico, 142 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Colégio do Carmo",job_listing,colegios|escola|escolas|particular|particulares,"Rua Celina Lisboa Frederico, 142 - Centro - Unaí - MG",,,0,
721,place,"Campo Elétrico","<strong>CAMPO ELÉTRICO</strong>
UNAÍ-MG
🕐 Segunda a Sexta 07h-18h
🕝 Sábado 07:30h-12h30h
☎️ (38)3676-5061
👨‍💻 VENDAS (CEL &amp; Whatsapp DDD38)
99957-1396
99852-9733
99870-5061
99827-3460
<a href=""http://www.campoeletricounai.com.br"" target=""_blank"" rel=""noopener"">www.campoeletricounai.com.br</a>","(38) 3676-5061","(38) 99957-1396","(38) 3676-7283","R. Eli Pinto de Carvalho, 799 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/campoeletrico.unai"";}}",,https://www.campoeletricounai.com.br,,"a:1:{i:0;s:83:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-campo-eletrico-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>CAMPO ELÉTRICO</strong>
UNAÍ-MG
🕐 Segunda a Sexta 07h-18h
🕝 Sábado 07:30h-12h30h
☎️ (38)3676-5061
👨‍💻 VENDAS (CEL &amp; Whatsapp DDD38)
99957-1396
99852-9733
99870-5061
99827-3460
<a href=""http://www.campoeletricounai.com.br"" target=""_blank"" rel=""noopener"">www.campoeletricounai.com.br</a>","Campo Elétrico",job_listing,eletrico|eletricos|fio|fios|material,"R. Eli Pinto de Carvalho, 799 - Centro - Unaí, MG",,2,1,
722,place,"Cantinho da Picanha",,"(38) 3677-6007",,,"Rua Aldeia, 158 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Cantinho da Picanha",job_listing,bar|bares|churrasco|churrasquinho,"Rua Aldeia, 158 - Unaí - MG",,,0,
723,place,"Capacitar Cursos",,"(38) 3676-8161",,,"Rua Francisco R. da Silva, 268 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Capacitar Cursos",job_listing,escola|escolas,"Rua Francisco R. da Silva, 268 - Unaí - MG",,,0,
724,place,"Velório Emanuel","Capela Mortuária","(38) 99944-7340","(38) 99944-7340",,"Rua Luiz Alves, 597 - Cachoeira - Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:84:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-velorio-emanuel-logo.jpg"";}",,a:0:{},a:0:{},,,"Capela Mortuária","Velório Emanuel",job_listing,velorio|velorios,"Rua Luiz Alves, 597 - Cachoeira - Unaí - MG",,1,1,
725,place,"Capul - Cooperativa Agropecuária de Unaí","<strong>Cooperativa Agropecuaria Unaí</strong>
Acompanhe nosso canal no Youtube: <a href=""http://www.youtube.com/capuloficial"" target=""_blank"" rel=""noopener"">www.youtube.com/capuloficial</a>
<a href=""http://www.capul.coop.br"" target=""_blank"" rel=""noopener"">www.capul.coop.br</a>

A Capul atua em diversas áreas ligadas direta e indiretamente ao agronegócio. Através de suas atividades, atende as necessidades dos cooperados, de seus familiares e demais clientes. Sua área comercial abrange desde produtos veterinários, peças e ferragens, tanques de Leite, silos, postos de combustíveis automotores, supermercados, rações e suplementos minerais. Dentre os serviços que presta ao produtor rural cooperado, encontram-se: assistência técnica rural especializada; assessoria ambiental; manutenção mecânica e elétrica; consultoria jurídica, administrativa e financeira.","(38) 2102-5100",(38)99961-3611,,"R. Pref. João Costa, 1455 - Barroca - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/capuloficial"";}}",,http://www.capul.coop.br,,"a:1:{i:0;s:74:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-capul-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Cooperativa Agropecuaria Unaí</strong>
Acompanhe nosso canal no Youtube: <a href=""http://www.youtube.com/capuloficial"" target=""_blank"" rel=""noopener"">www.youtube.com/capuloficial</a>
<a href=""http://www.capul.coop.br"" target=""_blank"" rel=""noopener"">www.capul.coop.br</a>

A Capul atua em diversas áreas ligadas direta e indiretamente ao agronegócio. Através de suas atividades, atende as necessidades dos cooperados, de seus familiares e demais clientes. Sua área comercial abrange desde produtos veterinários, peças e ferragens, tanques de Leite, silos, postos de combustíveis automotores, supermercados, rações e suplementos minerais. Dentre os serviços que presta ao produtor rural cooperado, encontram-se: assistência técnica rural especializada; assessoria ambiental; manutenção mecânica e elétrica; consultoria jurídica, administrativa e financeira.","Capul - Cooperativa Agropecuária de Unaí",job_listing,"agropecuarias|agroveterinaria|cooperativas|eucalipto|eucalipto tratado|eucaliptos|materiais de construcao|materiais eletricos|materiais para construcao|material de construcao|material eletrico|material para construcao|racao|racoes|supermercado|supermercados","R. Pref. João Costa, 1455 - Barroca - Unaí, MG",,2,1,
726,place,"Capital Pneus e Rodas",,"(38) 3676-1240",,,"Rua Virgílio Justiniano Ribeiro, 1296 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Capital Pneus e Rodas",job_listing,,"Rua Virgílio Justiniano Ribeiro, 1296 - Unaí - MG",,,0,
727,place,"Cargeul Cia de Armazéns Gerais",,"(38) 3676-1825",,,"Avenida Castelo Branco, 419 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Cargeul Cia de Armazéns Gerais",job_listing,,"Avenida Castelo Branco, 419 - Unaí - MG",,,0,
